policy_sk,policy_nk,policy_id,customer_id,policy_name,policy_term,policy_start_dt,policy_end_dt,policy_type_sk,policy_type_id,premium_amt,start_day,end_day,is_current
1057,West|13579_428,13579_428,428,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
1058,West|13579_451,13579_451,451,HSB_Lifeclaim_13579,Quarterly,2011-01-01,2033-12-27,2,13579,5000,0,,True
1059,West|13579_463,13579_463,463,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
1060,West|13579_485,13579_485,485,HSB_Lifeclaim_13579,Quarterly,2006-01-01,2028-12-27,2,13579,5000,0,,True
1061,West|13579_493,13579_493,493,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
1062,West|13579_494,13579_494,494,HSB_Lifeclaim_13579,Quarterly,2010-01-01,2032-12-27,2,13579,5000,0,,True
1063,West|13579_510,13579_510,510,HSB_Lifeclaim_13579,Quarterly,2008-01-01,2030-12-27,2,13579,5000,0,,True
1064,West|13579_526,13579_526,526,HSB_Lifeclaim_13579,Quarterly,2008-01-01,2030-12-27,2,13579,5000,0,,True
1065,West|13579_53,13579_53,53,HSB_Lifeclaim_13579,Quarterly,2004-12-31,2027-12-27,2,13579,5000,0,,True
1066,West|13579_549,13579_549,549,HSB_Lifeclaim_13579,Quarterly,2007-01-02,2029-12-28,2,13579,5000,0,,True
1067,West|13579_556,13579_556,556,HSB_Lifeclaim_13579,Quarterly,2006-01-01,2028-12-27,2,13579,5000,0,,True
1068,West|13579_576,13579_576,576,HSB_Lifeclaim_13579,Quarterly,2010-01-01,2032-12-27,2,13579,5000,0,,True
1069,West|13579_604,13579_604,604,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
1070,West|13579_617,13579_617,617,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
1071,West|13579_618,13579_618,618,HSB_Lifeclaim_13579,Quarterly,2010-01-01,2032-12-27,2,13579,5000,0,,True
1072,West|13579_653,13579_653,653,HSB_Lifeclaim_13579,Quarterly,2008-01-06,2031-01-01,2,13579,5000,0,,True
1074,West|13579_67,13579_67,67,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
1073,West|13579_679,13579_679,679,HSB_Lifeclaim_13579,Quarterly,2015-01-01,2037-12-27,2,13579,5000,0,,True
1075,West|13579_691,13579_691,691,HSB_Lifeclaim_13579,Quarterly,2015-01-01,2037-12-27,2,13579,5000,0,,True
1076,West|13579_698,13579_698,698,HSB_Lifeclaim_13579,Quarterly,2012-01-01,2034-12-27,2,13579,5000,0,,True
1077,West|13579_699,13579_699,699,HSB_Lifeclaim_13579,Quarterly,2015-01-01,2037-12-27,2,13579,5000,0,,True
1078,West|13579_700,13579_700,700,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
1079,West|13579_702,13579_702,702,HSB_Lifeclaim_13579,Quarterly,2006-01-01,2028-12-27,2,13579,5000,0,,True
1080,West|13579_719,13579_719,719,HSB_Lifeclaim_13579,Quarterly,2010-01-01,2032-12-27,2,13579,5000,0,,True
1081,West|13579_753,13579_753,753,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
1082,West|13579_757,13579_757,757,HSB_Lifeclaim_13579,Quarterly,2003-01-01,2025-12-27,2,13579,5000,0,,True
1083,West|13579_782,13579_782,782,HSB_Lifeclaim_13579,Quarterly,2012-01-01,2034-12-27,2,13579,5000,0,,True
1084,West|13579_786,13579_786,786,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
1085,West|13579_797,13579_797,797,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
1086,West|13579_800,13579_800,800,HSB_Lifeclaim_13579,Quarterly,2008-01-01,2030-12-27,2,13579,5000,0,,True
1087,West|13579_820,13579_820,820,HSB_Lifeclaim_13579,Quarterly,2007-01-02,2029-12-28,2,13579,5000,0,,True
1088,West|13579_830,13579_830,830,HSB_Lifeclaim_13579,Quarterly,2008-01-01,2030-12-27,2,13579,5000,0,,True
1089,West|13579_833,13579_833,833,HSB_Lifeclaim_13579,Quarterly,2006-01-01,2028-12-27,2,13579,5000,0,,True
1090,West|13579_850,13579_850,850,HSB_Lifeclaim_13579,Quarterly,2006-01-01,2028-12-27,2,13579,5000,0,,True
1091,West|13579_851,13579_851,851,HSB_Lifeclaim_13579,Quarterly,2011-01-01,2033-12-27,2,13579,5000,0,,True
1092,West|13579_853,13579_853,853,HSB_Lifeclaim_13579,Quarterly,2004-01-01,2026-12-27,2,13579,5000,0,,True
1093,West|13579_871,13579_871,871,HSB_Lifeclaim_13579,Quarterly,2015-01-01,2037-12-27,2,13579,5000,0,,True
1094,West|13579_880,13579_880,880,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
1095,West|13579_919,13579_919,919,HSB_Lifeclaim_13579,Quarterly,2006-01-01,2028-12-27,2,13579,5000,0,,True
1096,West|13579_920,13579_920,920,HSB_Lifeclaim_13579,Quarterly,2008-01-01,2030-12-27,2,13579,5000,0,,True
1097,West|13579_936,13579_936,936,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
1098,West|13579_945,13579_945,945,HSB_Lifeclaim_13579,Quarterly,2008-01-01,2030-12-27,2,13579,5000,0,,True
1099,West|13579_949,13579_949,949,HSB_Lifeclaim_13579,Quarterly,2008-01-01,2030-12-27,2,13579,5000,0,,True
1100,West|13579_960,13579_960,960,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
1101,West|13579_993,13579_993,993,HSB_Lifeclaim_13579,Quarterly,2010-01-01,2032-12-27,2,13579,5000,0,,True
1102,West|19181_1354,19181_1354,522,HSB_Termclaim_23579,Quarterly,2008-01-01,2036-12-27,3,19181,5000,0,2.0,False
1103,West|19181_1354,19181_1354,1155,HSB_Termclaim_23579,Quarterly,2012-01-01,2036-12-27,3,19181,5000,2,,True
1104,West|19182_697,19182_697,522,HSB_WholeLife_22468,Half Yearly,2011-06-29,2112-01-01,4,19182,60000,0,,True
1105,West|19183_674,19183_674,522,HSB_Endowment_19183,Quarterly,2010-01-01,2112-01-01,5,19183,5000,0,,True
1106,West|19184_188,19184_188,3388,HSB_Moneyback_19184,Quarterly,2011-01-01,2036-12-27,6,19184,5000,0,,True
1107,West|19185_3106,19185_3106,1315,HSB_ChildPlan_19185,Quarterly,2008-01-01,2035-12-27,7,19185,5000,0,1.0,False
1108,West|19185_3106,19185_3106,3388,HSB_ChildPlan_19185,Quarterly,2012-01-01,2035-12-27,7,19185,5000,1,,True
1109,West|19186_597,19186_597,1155,HSB_UnitLinked_19186,Quarterly,2008-12-31,2037-12-27,8,19186,5000,0,1.0,False
1110,West|19186_597,19186_597,1315,HSB_UnitLinked_19186,Quarterly,2008-12-31,2037-12-27,8,19186,5000,1,2.0,False
1111,West|19186_597,19186_597,3388,HSB_UnitLinked_19186,Quarterly,2012-12-31,2037-12-27,8,19186,5000,2,,True
1112,West|19187_2108,19187_2108,1155,HSB_AnnuityPlan_19187,Quarterly,2010-01-01,2037-12-27,9,19187,5000,0,1.0,False
1113,West|19187_2108,19187_2108,1155,HSB_AnnuityPlan_19187,Quarterly,2011-01-01,2037-12-27,9,19187,5000,1,1.0,False
1113,West|19187_2108,19187_2108,1234,HSB_AnnuityPlan_19187,Quarterly,2011-01-01,2037-12-27,9,19187,5000,1,2.0,False
1114,West|19187_2108,19187_2108,1315,HSB_AnnuityPlan_19187,Quarterly,2010-01-01,2037-12-27,9,19187,5000,2,2.0,False
1114,West|19187_2108,19187_2108,1234,HSB_AnnuityPlan_19187,Quarterly,2011-01-01,2037-12-27,9,19187,5000,2,2.0,False
1114,West|19187_2108,19187_2108,2345,HSB_AnnuityPlan_19187,Quarterly,2011-01-01,2037-12-27,9,19187,5000,2,,True
1115,West|98765_1189,98765_1189,1189,HSB_Auto_98765,Monthly,2007-12-31,2030-12-27,12,98765,2000,0,,True
1116,West|98765_1271,98765_1271,1271,HSB_Auto_98765,Monthly,2006-12-31,2029-12-27,12,98765,2000,0,,True
1117,West|98765_1305,98765_1305,1305,HSB_Auto_98765,Monthly,2007-12-31,2030-12-27,12,98765,2000,0,,True
1118,West|98765_1383,98765_1383,1383,HSB_Auto_98765,Monthly,2008-01-02,2030-12-29,12,98765,2000,0,,True
1119,West|98765_1450,98765_1450,1450,HSB_Auto_98765,Monthly,2013-12-31,2036-12-27,12,98765,2000,0,,True
1120,West|98765_1469,98765_1469,1469,HSB_Auto_98765,Monthly,2007-12-31,2030-12-27,12,98765,2000,0,,True
1121,West|98765_1636,98765_1636,1636,HSB_Auto_98765,Monthly,2014-12-31,2037-12-27,12,98765,2000,0,,True
1122,West|98765_1781,98765_1781,1781,HSB_Auto_98765,Monthly,2007-12-31,2030-12-27,12,98765,2000,0,,True
1124,West|98765_18,98765_18,18,HSB_Auto_98765,Monthly,2011-12-31,2034-12-27,12,98765,2000,0,,True
1123,West|98765_1869,98765_1869,1869,HSB_Auto_98765,Monthly,2011-12-31,2034-12-27,12,98765,2000,0,,True
1125,West|98765_1940,98765_1940,1940,HSB_Auto_98765,Monthly,2008-12-31,2031-12-27,12,98765,2000,0,,True
1126,West|98765_1949,98765_1949,1949,HSB_Auto_98765,Monthly,2008-01-01,2030-12-28,12,98765,2000,0,,True
1127,West|98765_1988,98765_1988,1988,HSB_Auto_98765,Monthly,2007-12-31,2030-12-27,12,98765,2000,0,,True
1128,West|98765_2094,98765_2094,2094,HSB_Auto_98765,Monthly,2012-12-31,2035-12-27,12,98765,2000,0,,True
1129,West|98765_2225,98765_2225,2225,HSB_Auto_98765,Monthly,2011-12-31,2034-12-27,12,98765,2000,0,,True
1130,West|98765_2355,98765_2355,2355,HSB_Auto_98765,Monthly,2006-12-31,2029-12-27,12,98765,2000,0,,True
1131,West|98765_2356,98765_2356,2356,HSB_Auto_98765,Monthly,2009-12-31,2032-12-27,12,98765,2000,0,,True
1132,West|98765_2385,98765_2385,2385,HSB_Auto_98765,Monthly,2005-12-31,2028-12-27,12,98765,2000,0,,True
1133,West|98765_254,98765_254,254,HSB_Auto_98765,Monthly,2007-01-02,2029-12-29,12,98765,2000,0,,True
1134,West|98765_2570,98765_2570,2570,HSB_Auto_98765,Monthly,2015-12-31,2038-12-27,12,98765,2000,0,,True
1135,West|98765_2647,98765_2647,2647,HSB_Auto_98765,Monthly,2007-12-31,2030-12-27,12,98765,2000,0,,True
1136,West|98765_268,98765_268,268,HSB_Auto_98765,Monthly,2007-12-31,2030-12-27,12,98765,2000,0,,True
1137,West|98765_2699,98765_2699,2699,HSB_Auto_98765,Monthly,2004-12-31,2027-12-27,12,98765,2000,0,,True
1140,West|98765_27,98765_27,27,HSB_Auto_98765,Monthly,2008-12-31,2031-12-27,12,98765,2000,0,,True
1138,West|98765_2729,98765_2729,2729,HSB_Auto_98765,Monthly,2007-12-31,2030-12-27,12,98765,2000,0,,True
1139,West|98765_2745,98765_2745,2745,HSB_Auto_98765,Monthly,2010-01-02,2032-12-29,12,98765,2000,0,,True
1141,West|98765_3048,98765_3048,3048,HSB_Auto_98765,Monthly,2004-12-31,2027-12-27,12,98765,2000,0,,True
1142,West|98765_3075,98765_3075,3075,HSB_Auto_98765,Monthly,2008-12-31,2031-12-27,12,98765,2000,0,,True
1143,West|98765_3148,98765_3148,3148,HSB_Auto_98765,Monthly,2007-12-31,2030-12-27,12,98765,2000,0,,True
1144,West|98765_3149,98765_3149,3149,HSB_Auto_98765,Monthly,2005-12-31,2028-12-27,12,98765,2000,0,,True
1145,West|98765_3257,98765_3257,3257,HSB_Auto_98765,Monthly,2005-12-31,2028-12-27,12,98765,2000,0,,True
1146,West|98765_335,98765_335,335,HSB_Auto_98765,Monthly,2006-12-31,2029-12-27,12,98765,2000,0,,True
1147,West|98765_3403,98765_3403,3403,HSB_Auto_98765,Monthly,2004-12-31,2027-12-27,12,98765,2000,0,,True
1148,West|98765_357,98765_357,357,HSB_Auto_98765,Monthly,2010-01-01,2032-12-28,12,98765,2000,0,,True
1149,West|98765_369,98765_369,369,HSB_Auto_98765,Monthly,2011-12-31,2034-12-27,12,98765,2000,0,,True
1150,West|98765_453,98765_453,453,HSB_Auto_98765,Monthly,2009-12-31,2032-12-27,12,98765,2000,0,,True
1153,West|98765_5,98765_5,5,HSB_Auto_98765,Monthly,2006-12-31,2029-12-27,12,98765,2000,0,,True
1151,West|98765_553,98765_553,553,HSB_Auto_98765,Monthly,2009-12-31,2032-12-27,12,98765,2000,0,,True
1152,West|98765_555,98765_555,555,HSB_Auto_98765,Monthly,2010-12-31,2033-12-27,12,98765,2000,0,,True
1154,West|98765_637,98765_637,637,HSB_Auto_98765,Monthly,2008-01-05,2031-01-01,12,98765,2000,0,,True
1155,West|98765_693,98765_693,693,HSB_Auto_98765,Monthly,2012-12-31,2035-12-27,12,98765,2000,0,,True
1156,West|98765_87,98765_87,87,HSB_Auto_98765,Monthly,2013-12-31,2036-12-27,12,98765,2000,0,,True
1157,West|98765_918,98765_918,918,HSB_Auto_98765,Monthly,2015-12-31,2038-12-27,12,98765,2000,0,,True
1158,West|98765_961,98765_961,961,HSB_Auto_98765,Monthly,2010-01-05,2033-01-01,12,98765,2000,0,,True
1159,West|98765_972,98765_972,972,HSB_Auto_98765,Monthly,2007-12-31,2030-12-27,12,98765,2000,0,,True
1160,West|West,West,5,California,Monthly,2006-12-31,2029-12-27,14,,2000,0,,True
